picture,time,user_agent,ip
puppy3,2019-02-26 19:32:21.786365,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",124.217.153.138
kitten1,2019-02-26 19:32:21.828452,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",124.217.153.138
kitten1,2019-02-26 19:32:21.871128,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
kitten3,2019-02-26 19:32:21.913310,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
kitten2,2019-02-26 19:32:21.955161,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
kitten2,2019-02-26 19:32:21.996363,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
kitten3,2019-02-26 19:32:22.039210,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
puppy2,2019-02-26 19:32:22.083314,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
puppy1,2019-02-26 19:32:22.125417,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
kitten3,2019-02-26 19:32:22.167504,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",50.173.152.34
puppy2,2019-02-26 19:32:22.209438,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten3,2019-02-26 19:32:22.250644,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten2,2019-02-26 19:32:22.292247,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy2,2019-02-26 19:32:22.346099,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten1,2019-02-26 19:32:22.388527,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten2,2019-02-26 19:32:22.431557,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten1,2019-02-26 19:32:22.474370,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten1,2019-02-26 19:32:22.515897,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy3,2019-02-26 19:32:22.557685,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy2,2019-02-26 19:32:22.599384,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
kitten3,2019-02-26 19:32:22.640461,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
kitten3,2019-02-26 19:32:22.683750,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
puppy3,2019-02-26 19:32:22.727144,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
kitten1,2019-02-26 19:32:22.769344,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
puppy2,2019-02-26 19:32:22.811263,"User-Agent,""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2376.0 Safari/537.36 OPR/31.0.1857.0",49.177.18.176
kitten3,2019-02-26 19:32:22.854295,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",233.115.132.217
puppy2,2019-02-26 19:32:22.897368,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",233.115.132.217
kitten1,2019-02-26 19:32:22.939689,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",233.115.132.217
puppy3,2019-02-26 19:32:22.981527,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",233.115.132.217
kitten2,2019-02-26 19:32:23.023961,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",233.115.132.217
kitten2,2019-02-26 19:32:23.068500,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy1,2019-02-26 19:32:23.111462,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy3,2019-02-26 19:32:23.153203,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy2,2019-02-26 19:32:23.196083,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
kitten1,2019-02-26 19:32:23.237565,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy1,2019-02-26 19:32:23.279791,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy2,2019-02-26 19:32:23.323230,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy2,2019-02-26 19:32:23.365095,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
puppy1,2019-02-26 19:32:23.406588,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
kitten3,2019-02-26 19:32:23.449628,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0",77.140.71.96
kitten1,2019-02-26 19:32:23.491435,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
kitten1,2019-02-26 19:32:23.533159,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
puppy1,2019-02-26 19:32:23.574766,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
kitten1,2019-02-26 19:32:23.616451,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
kitten1,2019-02-26 19:32:23.658477,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
puppy3,2019-02-26 19:32:23.701165,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
kitten3,2019-02-26 19:32:23.743322,"User-Agent,""Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",236.28.210.207
puppy2,2019-02-26 19:32:23.785273,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy1,2019-02-26 19:32:23.829411,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten1,2019-02-26 19:32:23.872227,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy1,2019-02-26 19:32:23.914449,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten2,2019-02-26 19:32:23.957308,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten3,2019-02-26 19:32:24.000279,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten1,2019-02-26 19:32:24.044088,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy3,2019-02-26 19:32:24.086932,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy2,2019-02-26 19:32:24.128971,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten3,2019-02-26 19:32:24.170733,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten1,2019-02-26 19:32:24.212458,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
kitten1,2019-02-26 19:32:24.253856,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
kitten2,2019-02-26 19:32:24.295733,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
kitten1,2019-02-26 19:32:24.338507,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
puppy2,2019-02-26 19:32:24.379958,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
kitten3,2019-02-26 19:32:24.421829,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",77.127.181.190
kitten3,2019-02-26 19:32:24.464262,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
kitten1,2019-02-26 19:32:24.505250,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
puppy3,2019-02-26 19:32:24.546174,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
kitten3,2019-02-26 19:32:24.587417,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
kitten1,2019-02-26 19:32:24.629079,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
puppy1,2019-02-26 19:32:24.670073,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
puppy2,2019-02-26 19:32:24.712014,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
kitten3,2019-02-26 19:32:24.753985,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",119.221.60.243
kitten1,2019-02-26 19:32:24.795795,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy3,2019-02-26 19:32:24.837880,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy2,2019-02-26 19:32:24.880238,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-26 19:32:24.922495,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten1,2019-02-26 19:32:25.340815,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-26 19:32:25.384621,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten1,2019-02-26 19:32:25.426785,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy3,2019-02-26 19:32:25.469400,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy2,2019-02-26 19:32:25.940879,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-26 19:32:25.985621,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten1,2019-02-26 19:32:26.029915,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
puppy2,2019-02-26 19:32:26.073646,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten3,2019-02-26 19:32:26.115758,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten1,2019-02-26 19:32:26.157879,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten3,2019-02-26 19:32:26.199502,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten3,2019-02-26 19:32:26.241416,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten3,2019-02-26 19:32:26.281544,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
puppy3,2019-02-26 19:32:26.324607,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
puppy3,2019-02-26 19:32:26.366777,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",109.92.188.140
kitten1,2019-02-26 19:32:26.408739,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten3,2019-02-26 19:32:26.450849,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy2,2019-02-26 19:32:26.492456,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy1,2019-02-26 19:32:26.533901,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten1,2019-02-26 19:32:26.576433,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten2,2019-02-26 19:32:26.617444,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy3,2019-02-26 19:32:26.658354,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy2,2019-02-26 19:32:26.699347,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy2,2019-02-26 19:32:26.740272,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten1,2019-02-26 19:32:26.781322,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten2,2019-02-26 19:32:26.822542,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy2,2019-02-26 19:32:26.865706,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
puppy1,2019-02-26 19:32:26.907301,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten2,2019-02-26 19:32:26.949094,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",32.216.108.150
kitten1,2019-02-26 19:32:26.991613,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
kitten1,2019-02-26 19:32:27.034422,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
puppy2,2019-02-26 19:32:27.077496,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
kitten2,2019-02-26 19:32:27.129385,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
puppy3,2019-02-26 19:32:27.173664,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
puppy1,2019-02-26 19:32:27.216156,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
kitten3,2019-02-26 19:32:27.258132,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
kitten1,2019-02-26 19:32:27.299839,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
puppy2,2019-02-26 19:32:27.342366,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",139.210.86.150
puppy3,2019-02-26 19:32:27.383953,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
puppy3,2019-02-26 19:32:27.426583,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
kitten3,2019-02-26 19:32:27.468077,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
kitten3,2019-02-26 19:32:27.509472,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
kitten1,2019-02-26 19:32:27.551175,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
kitten1,2019-02-26 19:32:27.592355,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53",59.31.22.136
